"filename","run_id","commit","neigh","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"Carbon_hmin",28,20,0,0.899388877977431,0.850015469623824,3.16017800981802,1.43526799640472,0.956443626002516,0.581156908743214,4.73125799674802,2.1336750563313,-0.0145780375950781,0.955298648410422,0.97637627163935,37.0932874679565
"Carbon_hmin",29,20,0,0.930335935039364,0.714298183498394,3.78403989435781,1.72196993974683,0.90500251006291,0.842316305148384,3.21944911865403,1.46619505339202,0.023444878452212,0.903459224093379,0.951228666091077,35.7914080619812
"Carbon_hmin",30,20,5,0.915446347650348,0.74302122074867,3.42173395404881,1.58811076594963,0.922565837045351,0.852606307243198,3.57318122926449,1.51300780798944,-0.0237949518405587,0.921627476873442,0.958013349980877,36.9931561946869
"Carbon_hmin",31,20,0,0.925897974361979,0.725319729588732,3.68946598244313,1.69580386390072,0.915938934486361,0.813735656495672,3.40816217433672,1.459319117358,-0.0255074608473936,0.913854338104192,0.952988158964366,34.0755975246429
"Carbon_hmin",32,20,0,0.914989473943857,0.830213536883631,3.4067971083089,1.4815465483941,0.942369309320668,0.574070326561647,4.16586177587291,2.12517516330639,-0.00152411345507559,0.942341385191234,0.970159279831269,37.0495634078979
"Carbon_hmin",33,20,0,0.91633824110279,0.824241655584936,3.5149995951119,1.51654553192039,0.943442289347973,0.560097311655537,3.90356473888856,2.03536059944724,0.0449636729631437,0.934332400055492,0.969222409999149,34.1318924427032
"Carbon_hmin",34,20,0,0.916833249423957,0.802031344671958,3.41291372000406,1.5211375566612,0.934898013382947,0.679857200030972,3.86789760935589,1.80552621924734,-0.0202352215123244,0.933115731981514,0.963971183192194,36.8393077850342
"Carbon_hmin",35,20,0,0.923918790027182,0.758996929691242,3.66444985292212,1.62055991517694,0.912468670623715,0.748968097033863,3.36298202143515,1.5988665001119,-0.00876135268378979,0.911524133371928,0.952306067837505,36.0964398384094
"Carbon_hmin",36,20,0,0.921332966118361,0.734505420376634,3.59634843321379,1.66438526671884,0.922547216104796,0.824894617642796,3.45303885979924,1.4759461074908,-0.0644953462462708,0.916078935363932,0.952873953914292,34.2341203689575
"Carbon_hmin",37,20,9,0.925009242981873,0.734172925678083,3.70202487022386,1.66513903910431,0.913449708158929,0.788342631719775,3.3948533898911,1.54437924705913,0.0192981910631343,0.913177583497465,0.955294126987044,39.3768908977509
"Carbon_hmin",38,20,0,0.916743437223215,0.77508422862928,3.46430449501794,1.57724793621716,0.919750406595709,0.784415915320614,3.50882275775625,1.56804569613719,-0.0252209751579023,0.918726108621038,0.956350360124282,36.9575901031494
"Carbon_hmin",39,20,5,0.923616407405968,0.72096390322563,3.67914178289012,1.71991967205594,0.90979317409991,0.850487762059802,3.32223995318802,1.410955046659,-0.020831803754019,0.909340791539896,0.951575822563785,37.1028892993927
"Carbon_hmin",40,20,9,0.943600873147984,0.638701503212875,4.18305103273743,1.9414389879504,0.878227497727412,0.978909763513339,2.8428651432255,1.19265334100847,-0.0192250107835701,0.876188381954825,0.931086672605405,38.8537631034851
"Carbon_hmin",41,20,0,0.914466160058868,0.772989527354931,3.44378716101748,1.55241430515397,0.932562622043248,0.735359963229098,3.81191283361708,1.72704534310408,-0.0237845064871586,0.931136674083666,0.963034807175639,39.3739573955536
"Carbon_hmin",42,20,0,0.910653794965615,0.781791494857638,3.33426094180498,1.56051838376952,0.945763234637189,0.679781495969739,4.29509505913545,1.80940494451875,0.00503618901271331,0.945758916500241,0.972155787103642,38.3231146335602
"Carbon_hmin",43,20,0,0.916987423097168,0.789719938440742,3.47261010076235,1.50686330947853,0.933660295022406,0.674276328799057,3.88220951712283,1.88350079300867,0.0137425816878395,0.933607965601479,0.965835898473749,36.8200080394745
"Carbon_hmin",44,20,0,0.926402862101423,0.735108423501915,3.70932896571273,1.64601569144834,0.911664929197109,0.792922674564609,3.34885230095106,1.57644627918652,-0.0099263839327823,0.910775950716151,0.951928428324947,38.807297706604
"Carbon_hmin",45,20,5,0.949883042411091,0.603517986340923,4.45345689306913,2.05461979272235,0.845635665617666,1.07916628312999,2.54529813568979,1.07490385692515,-0.0198436363073345,0.845546911291958,0.915811424090133,39.3534276485443
"Carbon_hmin",46,20,9,0.922136351617558,0.74671483590967,3.58859866286038,1.64721516280251,0.925532583324849,0.758303583219902,3.6464554307851,1.60226066035568,-0.0218420583355472,0.92474556542976,0.959854189269228,36.9328563213348
"Carbon_hmin",47,20,0,0.924440474792627,0.759525676185826,3.65288501913534,1.60626564479897,0.912079517840009,0.752643923068694,3.37061471734528,1.63091730681251,0.00471659679327532,0.911924383669867,0.954500716104264,36.5228004455566
"Carbon_hmin",48,20,0,0.913683898181256,0.745318074118574,3.42147691397439,1.64023930513929,0.929996069613528,0.818424958730796,3.70895314098185,1.48761347880701,-0.0176287404368402,0.92726034724623,0.960305266006516,40.1537742614746
"Carbon_hmin",49,20,0,0.914267294969747,0.820133580740588,3.42284919407958,1.52414195608383,0.93882809372481,0.61417589151964,3.99208388823037,1.90092124441955,0.0214627909681009,0.937212296495273,0.968862579155194,38.1631610393524
"Carbon_hmin",50,20,0,0.937366149497364,0.666161862703395,3.94144054935726,1.85015094529475,0.900569897261124,0.934354352494833,3.08588978163853,1.28430931669111,-0.0309099531148808,0.894921686031349,0.940466821667674,38.8241155147552
