"filename","MLRA","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","B",12,16,0.0398729197124888,19,0.872478116459116,1.40838011828486,3.26076781689511,1.20527795760651,0.95031127354622,1.62914864939201,2.72224578156963,0.855898214395828,-0.0382677951083796,0.864066345817453,0.907164304110517,17.8886153697968
"TC","B",13,16,0.0426031505866523,19,0.86488515416901,1.47545704213627,3.10609489297978,1.00704922276061,0.92215522216461,1.7765220703284,2.50904717311033,1.00543032357026,-0.0176519530060384,0.839983780568639,0.889935163310696,19.3875257968903
"TC","B",14,16,0.043928685433783,18,0.89725536735718,1.51190824632006,3.49709231935406,0.959670990968882,0.693355093450337,1.11436568354404,1.63670738563136,1.61589680711739,0.441439022436916,0.623955211364394,0.805590395543733,17.6184663772583
"TC","B",15,16,0.0393878706025655,19,0.824999591900502,1.74207052254865,2.35257642402781,0.856995252589327,0.971720352836709,1.45805932290954,3.73475510810852,1.25112502031797,-0.186653620206442,0.927780014162522,0.955092088238859,16.7322964668274
"TC","B",16,16,0.039208231876313,18,0.88080370943343,1.3646223634404,3.7440564143785,1.06881806393883,0.877716933484162,1.02506091882098,2.72485323271369,1.80057343530656,0.228007748781331,0.864326375072113,0.921962435744729,16.484913110733
"TC","B",17,16,0.0413329279655444,18,0.876765416283816,1.49179399735462,3.0727575387498,0.984782594047919,0.86992400777105,1.73358566745004,2.57061750526417,0.976190500287908,0.291493806366402,0.847557263047375,0.907156648760251,16.4685032367706
"TC","B",18,16,0.041964358703759,19,0.843735139850247,1.77731036746144,2.45444526085729,0.821496793261506,0.953267637379836,1.45788515187971,3.39543116454151,1.22402925065749,0.115582235565493,0.912624072693238,0.945491520404578,18.9232573509216
"TC","B",19,16,0.0410492750764404,19,0.826737171117189,1.41062183025968,2.42523710411031,0.984719899907039,0.631407417527329,4.36588734970766,1.47247820687656,0.452361236515239,-0.361617852666613,0.535394970195797,0.626303125740958,16.9270007610321
"TC","B",20,16,0.0408483847971737,19,0.821583111304285,1.5640652646113,2.36717784453905,0.917148542299795,0.943577665099917,2.54735336277054,2.37602922223373,0.674523811698903,-0.0821063945059202,0.821565797756025,0.871399239507518,16.0044722557068
"TC","B",21,16,0.0473196777629791,19,0.85465520405014,1.55242207234421,3.1805010497735,1.03696503269187,0.854977679345798,1.39633292001147,2.47392970913849,1.1331079911709,0.160642251334719,0.835408672981173,0.899074197669789,17.4448909759521
"TC","B",22,16,0.0487303658120766,19,0.862495447790114,1.52430091485558,3.35066284457576,0.974989124861088,0.850505987116653,1.334051008751,2.10430688633765,1.23784582386102,0.0227460263603674,0.772509373909356,0.839070670583587,16.03786444664
"TC","B",23,16,0.0443044229265845,19,0.826192960780091,1.82302588216355,2.40900431980321,0.894325008466191,0.959743721105049,1.41349137376442,3.45915911924177,1.04710457203446,0.0325658355459565,0.915813863483071,0.947159870133572,18.1787960529327
