"filename","Texture","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"TC","SaClLo","med",0.91596448818502,0.82266289140378,2.3263469898806,1.56586613743522,0.000650450626795857,0.814332964897543,0.889156605401464
"TC","SaClLo","q75",1.19210117269206,0.871565589700455,2.74151395950586,1.77557988618134,0.0466163646035155,0.86654639957295,0.91931803029571
"TC","SaClLo","q2.5",0.545034937314751,0.280541569472504,1.1773334917596,0.46382010948473,-0.195215384209216,0.276371929323209,0.409473377889574
"TC","SaClLo","q97.5",3.00105661205036,0.927065216149595,3.57877242977871,2.5481652235349,0.093292833808306,0.921667474005886,0.958120859707073
"TC","SaLo","mean",1.41995424220488,0.85380980551922,2.7188845680746,1.58430179022413,-0.010200747400699,0.847703555949139,0.914243752720699
"TC","SaLo","sd",0.332194681455379,0.0574761317307661,0.567979033791798,0.376798456796144,0.0383247410253999,0.0589827805597341,0.0353386938783498
"TC","SaLo","q25",1.13134146108235,0.814001774658959,2.29104956295596,1.3036039121393,-0.0353778175426496,0.809358367832489,0.891324575733458
"TC","SaLo","med",1.48740812563272,0.860626618440866,2.61039432503711,1.41592989611142,-0.00753141643569318,0.853127622078459,0.912077495932595
"TC","SaLo","q75",1.66868499749379,0.902895860235213,3.15111954730828,1.86347757696542,0.0124126850106185,0.899207572315531,0.943697845447944
"TC","SaLo","q2.5",0.866790621802335,0.767199314964917,2.03930910182846,1.16011735834788,-0.0785198752393982,0.75939074628294,0.858361189282704
"TC","SaLo","q97.5",1.89685201052918,0.937098543884161,3.91376173891007,2.31217802287124,0.0665453170826775,0.93460220032071,0.964821040005801
"TC","Si","mean",3.26484916591214,0.970674338068716,5.77633425572152,2.04649609132164,0.595541325488973,0.963640054964279,0.98016524209222
"TC","Si","sd",0.790648493863192,0.0131195049548863,1.34847167978679,1.38276626728591,0.522482850004671,0.0186508122743443,0.0113463026079082
"TC","Si","q25",2.63842675487482,0.963455795306573,4.89325416446859,1.0466681537826,0.392769228634146,0.957267059463602,0.976177154227387
"TC","Si","med",3.1680644898212,0.973100928993529,5.58625960637065,1.58914281463283,0.583673940924212,0.967182403941285,0.982488070577104
"TC","Si","q75",3.63736914788774,0.981381913142652,6.87727143533266,2.51789650413631,0.851910298148671,0.978375552879314,0.988626419410157
"TC","Si","q2.5",2.22323992040053,0.940053026187152,3.50457831616608,0.547043877553742,-0.0543572336200713,0.916711179695501,0.949890496254046
"TC","Si","q97.5",4.79274250435146,0.988678983772851,8.27013014648038,5.06169149342416,1.45157999011735,0.985045671012271,0.992063462390438
"TC","SiCl","mean",1.28970276812278,0.932639306097556,3.79065241555353,2.10523248337049,0.0492407564485657,0.925876109565359,0.958480582287326
"TC","SiCl","sd",0.253746865204835,0.0173761430003975,0.532853419371016,0.405189195541604,0.0621047180876723,0.0221919407775653,0.0144872849770943
"TC","SiCl","q25",1.09875361153849,0.921447698049679,3.35920928922202,1.79979448610474,0.0253209497446656,0.911237919908326,0.950516602798313
"TC","SiCl","med",1.21989040840109,0.936518650679617,3.83310257248983,2.13380262979772,0.0545811881420869,0.931835896422338,0.963138383567809
"TC","SiCl","q75",1.44148419606401,0.94773470538837,4.22218422670034,2.34377443013591,0.0837711293137,0.943820674116887,0.969187146980081
"TC","SiCl","q2.5",0.925675403775917,0.899910568555868,2.884458280143,1.36128668335481,-0.093315223623643,0.879586592536086,0.926233904612044
"TC","SiCl","q97.5",1.80670830520639,0.954303820360071,4.5913298655101,2.83920123704063,0.162588602142693,0.952491805010981,0.97476152862202
"TC","SiClLo","mean",1.56851252511592,0.917829504693903,3.49664980337562,1.45372259870913,0.0341353099591483,0.913310232935716,0.951731491799985
"TC","SiClLo","sd",0.27355728177549,0.0213886431489058,0.511657670814999,0.28175669098145,0.0504625084383606,0.0233658194514081,0.014524334219043
"TC","SiClLo","q25",1.37869860317163,0.907095658468682,3.14935446954208,1.27530681555085,-0.00412175980676658,0.899082410165069,0.943527314493654
"TC","SiClLo","med",1.5663426295029,0.917698315348886,3.42827394535742,1.38418731122296,0.033455523075526,0.914838861861333,0.953429047200198
"TC","SiClLo","q75",1.74480898302377,0.933437320365581,3.79535729111704,1.60517690290888,0.0623074284631836,0.930515960218232,0.96261758579389
"TC","SiClLo","q2.5",1.06336242907989,0.872663916961091,2.77864029542125,1.05597244891244,-0.0486688591819756,0.870353519165818,0.925011027794527
"TC","SiClLo","q97.5",2.05497180804909,0.952059048215637,4.48970435586485,2.10086284750853,0.136256457143753,0.950331198422684,0.973888965490278
"TC","SiLo","mean",1.33163162958703,0.954952473955804,4.78448843187147,1.69870734783638,0.0213461724285296,0.953699541103401,0.975500560744199
"TC","SiLo","sd",0.200089647183724,0.0122824325384296,0.698151926086928,0.245736192001882,0.0436697575354595,0.0124741117783084,0.00684939129530274
"TC","SiLo","q25",1.16286934787733,0.947105348423184,4.28994183133705,1.5250273873816,-0.0130341426473519,0.945632157054617,0.971370843136865
"TC","SiLo","med",1.30485103002607,0.954666599858616,4.63015743461877,1.68216909515038,0.0218100184484741,0.953325907849002,0.975267774074533
"TC","SiLo","q75",1.46121530073044,0.965630000778805,5.36126861617244,1.88433626373265,0.0573594224672293,0.965190905310978,0.982033459877446
"TC","SiLo","q2.5",1.03442205556675,0.933651547897534,3.84961140426315,1.28148836505562,-0.0599699846905564,0.932486704489048,0.963673734874702
"TC","SiLo","q97.5",1.7464838306533,0.973708535799406,6.10590562068717,2.19476562043789,0.0925787639071702,0.97309166872615,0.986307006778381
