"filename","Order","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"TC","histosols","sd",0.34793687456252,0.00597817387824791,0.667944914153101,1.39656392248599,0.252812557536222,0.00595886615804555,0.00321168292659706
"TC","histosols","q25",2.9151452772472,0.969590741953588,5.56903914224603,10.9044721538019,0.232213845410729,0.967630238552779,0.982988954942366
"TC","histosols","med",3.10708044713388,0.97557796093758,6.24687983724932,12.0852144775572,0.388870861579959,0.974274196513024,0.986467163123203
"TC","histosols","q75",3.48759084376734,0.979045057995418,6.67591713238227,13.0468506494997,0.540283825424683,0.977474484109345,0.988182166381956
"TC","histosols","q2.5",2.69691869156558,0.96433961315445,5.17062386018947,9.8034157513393,-0.162687600885489,0.962450231114968,0.980107772115248
"TC","histosols","q97.5",3.7364037083315,0.983208527867492,7.23562518852471,14.5945440235827,0.759425050791572,0.980819154298411,0.990071031516463
"TC","inceptisols","mean",1.780007435037,0.967344278391963,5.72072237435322,1.62979628032626,0.0507084754098671,0.966980081297316,0.982947919041711
"TC","inceptisols","sd",0.292862911038888,0.0106099653695989,0.927136946382944,0.269542659149648,0.0686588615848397,0.0107099331631191,0.0057059272560718
"TC","inceptisols","q25",1.55163926885433,0.958358728279253,4.85238346203422,1.40877495581043,0.0110405424016756,0.957452030821178,0.977626601582262
"TC","inceptisols","med",1.75802270754204,0.969336868422688,5.65228817536531,1.6420219565536,0.051966163300306,0.968676357029722,0.983919473807514
"TC","inceptisols","q75",2.05079699470655,0.975298782480878,6.32315741328161,1.82216778966914,0.0964644499783161,0.974970486565996,0.987441505091708
"TC","inceptisols","q2.5",1.3321574545903,0.945368268650762,4.2531553805345,1.17357213487876,-0.0752801233107842,0.944578872420116,0.971298361163672
"TC","inceptisols","q97.5",2.26845879111883,0.98299943342905,7.65445659830299,2.13887242633858,0.169299149465179,0.982840716549928,0.991297861666411
"TC","mollisols","mean",0.654027890132907,0.959513217622212,4.98305103624496,2.83258687963634,0.0135492989924767,0.956438702990482,0.976468692930576
"TC","mollisols","sd",0.131462126793782,0.0160454139624302,0.707819834561206,0.461394867004982,0.0148669759935826,0.0170936761388667,0.00996959119948748
"TC","mollisols","q25",0.57060395990839,0.959349123530043,4.85544507612356,2.64517862996117,0.00324030594463905,0.957569437354819,0.976718804359772
"TC","mollisols","med",0.620075828720434,0.964280039803474,5.08381874614103,2.8939094801713,0.0134295941931018,0.961291432319,0.9790572219897
"TC","mollisols","q75",0.667346637447077,0.96704720710865,5.38840353047731,3.13041762737364,0.0247618594221605,0.965548038330375,0.982067655499839
"TC","mollisols","q2.5",0.528556620666536,0.911916981102212,3.26524766443419,1.75820960073355,-0.0100598561266561,0.905737152642034,0.946772764427767
"TC","mollisols","q97.5",1.01810708259355,0.974250762038368,6.14285669719414,3.43780845259748,0.0381056391314524,0.973484375279974,0.986125337939118
"TC","spodosols","mean",1.88422489737941,0.975229507969935,6.38853704307051,1.57886958554997,0.0345794472752539,0.974635062989515,0.986914678572388
"TC","spodosols","sd",0.221653509868217,0.00517071627097442,0.687162453507367,0.214067302858956,0.0910991172096013,0.0052883691214874,0.00283740810417572
"TC","spodosols","q25",1.71934128513486,0.971680518237885,5.82780725509017,1.44839556465364,-0.016565476404652,0.970503429604896,0.984696620157511
"TC","spodosols","med",1.88633082637261,0.976169113125396,6.40602430410286,1.53215840139486,0.0267709410221978,0.975588043273839,0.987328654991499
"TC","spodosols","q75",2.04007912933772,0.978465742817984,6.7565349676873,1.68545973729381,0.0863494996432966,0.978052762792554,0.98870117516359
"TC","spodosols","q2.5",1.51694686137566,0.964468177704463,5.2536962684773,1.26350973186623,-0.126507027007164,0.963704691336437,0.981008729155848
"TC","spodosols","q97.5",2.29137836156064,0.983637549102472,7.79529735787532,1.9739016667365,0.228153906306724,0.983513646264696,0.991669855210038
"TC","ultisols","mean",1.47149737421359,0.920009845778226,4.49794477346481,0.928613032062326,0.0556636728781367,0.916891586747284,0.95748362163793
"TC","ultisols","sd",0.567826909839501,0.0584258883915826,1.98871657424177,0.414432036473881,0.0493111580074119,0.0601945231202757,0.0306723401515257
"TC","ultisols","q25",0.873947241425908,0.874829764897135,2.8152468097421,0.59744479730689,0.0311934882528177,0.873669873999042,0.934118009290108
"TC","ultisols","med",1.75658851038486,0.914475459658851,3.41316510722171,0.680909765380756,0.0532649967915185,0.914054759105876,0.954699988941564
"TC","ultisols","q75",1.84645393723046,0.976736487931935,6.41088074786341,1.25532866301267,0.0751831065993521,0.975638155502378,0.98742768560167
"TC","ultisols","q2.5",0.704929697081827,0.797084924432311,2.18349690035562,0.445821219548629,-0.0341490122914559,0.789989184099817,0.892467565477809
"TC","ultisols","q97.5",2.48206961532065,0.987077598136879,8.12047823328228,1.68062629866817,0.154885102303336,0.984732005626427,0.991950422111845
"TC","vertisols","mean",1.00831013309314,0.880401922817,3.71373811677257,2.19067168230103,0.019357351623934,0.855314880368417,0.893677009090369
"TC","vertisols","sd",0.977304988099514,0.190696276770058,1.44130296222418,0.785942200002672,0.144403341541234,0.204954720714275,0.195302720421956
"TC","vertisols","q25",0.582067937300506,0.875196885121326,2.66682862043771,1.75161368959697,0.0184394534293582,0.858791927986384,0.914294442388271
"TC","vertisols","med",0.685964481969415,0.946373251786048,3.53804987828515,2.16999947615898,0.059352530509424,0.919761235177558,0.951786022831741
"TC","vertisols","q75",0.913625418192205,0.97140754790401,4.74515888098234,2.78709288362101,0.0865079244379127,0.955400487271249,0.974764811760883
"TC","vertisols","q2.5",0.489750464654332,0.210990905923641,1.09464350224447,0.382161415991929,-0.440228638202248,0.161413448169047,0.221122429324005
"TC","vertisols","q97.5",4.38972934826886,0.986293202059001,6.2878832057646,3.3882057356112,0.160712163382018,0.974592083762446,0.98615627564583
