"filename","Order","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","aridisols",2,8,0.0373931187911282,21,0.930795794736226,0.776403791101133,3.62291551856492,3.16838751715932,0.782747346191597,1.61064586282534,2.12550786512008,1.4487054627309,-0.0362230695651584,0.778171337321822,0.867097176098679,43.1373960971832
"TC","aridisols",3,16,0.0362908233098371,21,0.904948811495662,0.974403104051588,3.27608779418487,2.33291297056423,0.953587304628709,0.54820048322011,4.61075426128343,4.87552846414921,0.00503856611217896,0.952858961993363,0.975211785883039,46.3754467964172
"TC","aridisols",4,8,0.0355624650420152,21,0.935426411654563,0.760003355750636,3.8441601685548,3.28942921249451,0.745630149771213,1.64680412319117,1.9445899057975,1.35419748383829,-0.0871968164139333,0.734974880114766,0.832723454315302,45.3214619159698
"TC","aridisols",5,16,0.035236111075916,21,0.925906498351547,0.77976101859778,3.62557332058969,3.10323046713904,0.799497454748487,1.54694839973061,2.19497922717829,1.65459094850593,-0.0544006194247141,0.791990933658613,0.874295607215466,44.6790947914124
"TC","aridisols",6,16,0.0384721986918799,21,0.902486486177498,0.976633372131812,3.2121303827259,2.54851396749534,0.951917907000673,0.59847192439495,4.48412493889564,3.9226096735839,0.0080045188009108,0.950158892451383,0.973376124182562,45.0757896900177
"TC","aridisols",7,16,0.0339050633368281,21,0.904673666888158,0.973673418949514,3.20510254166523,2.4409906994937,0.955390156012835,0.584206323586928,4.67046375189428,4.39542186779824,0.0430086476123533,0.954056605240011,0.975721722180772,46.6540353298187
"TC","aridisols",8,16,0.0363924338975878,20,0.912340999732941,0.933286242513643,3.26512911965652,2.74275813078063,0.928259431027404,0.790075782806183,3.69107514038914,2.70447108555936,0.0173671668404674,0.926440745187416,0.960210521677695,43.5826425552368
"TC","aridisols",9,16,0.0348664799262506,21,0.913516256379015,0.929254577726996,3.3295022930172,2.68865739258592,0.937631422595339,0.714781889280142,3.91345201358531,3.12196334779463,0.0536325337415395,0.934563047119447,0.964438217167723,43.5885610580444
"TC","aridisols",10,16,0.0349931317696811,21,0.916969033377203,0.918904041535698,3.479226912994,2.70298000414607,0.942358150490235,0.625027949232473,4.01527928342458,3.86777964564405,-0.00295879678894956,0.937839918168486,0.965778286966297,46.1509597301483
"TC","aridisols",11,16,0.0343936114894059,21,0.909650387030246,0.952439916383078,3.34054253660397,2.68080725731894,0.936490332996819,0.643738481080612,3.95704098251363,3.39544955636462,0.0440898699738842,0.935996754445383,0.966492037390463,43.361200094223
"TC","aridisols",12,4,0.0357869306319471,21,0.884285368340037,0.94255215243527,3.04984713225755,2.61021552350543,0.847989243930061,1.40813280911153,2.34404216270166,1.82138873081031,-0.0987398494163673,0.817605282820658,0.883239731147542,45.0917670726776
"TC","aridisols",13,8,0.0343173705629099,21,0.944469952157296,0.719685674395504,4.1796683622734,3.44825564588938,0.737073380686861,1.56262785415197,1.92469471768277,1.46151495631659,-0.0220550607464822,0.729467537966839,0.830436493909571,47.1863574981689
