"filename","Texture","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","ClLo",21,30,0.912813173261787,1.17101520827758,3.40518892711935,2.21135199329211,0.911717418415638,1.17344253885779,3.3594186535225,2.11355844267766,0.0349176821489945,0.911277018705846,0.952702110575717,21.9272871017456
"TC","ClLo",22,30,0.90870094258066,1.12965140223741,3.25932566811408,2.27408267932208,0.919409601653823,1.31897401511034,3.47259954017406,1.95086607887778,-0.0483668780007073,0.916966187587916,0.954607797898404,21.6281979084015
"TC","ClLo",23,30,0.90502105769676,1.22635032828461,3.21384590180293,2.08086850767147,0.934476698237657,1.03626868384999,3.90771538427421,2.51633943314017,-0.00767572975772279,0.934427984020096,0.966330361965285,20.7609837055206
"TC","ClLo",24,30,0.898867102962762,1.18920648286943,3.12021564332092,2.12594249099597,0.926826423690742,1.22815699437418,3.68624222450902,2.18349291237516,-0.0299803652588946,0.926312020854178,0.960920214418013,21.392635345459
"TC","ClLo",25,30,0.910626542883742,1.21043963721488,3.32631859184127,2.09636236247072,0.908517462361889,1.21195370414775,3.17581354845024,2.23526976379432,0.0593537324182219,0.90072168646304,0.952316930196649,20.9664568901062
"TC","ClLo",26,30,0.899707855720381,1.21909530742357,3.10418479764674,1.96279624154817,0.934133384132797,1.1300396919194,3.87529983646418,2.54303165680748,-0.00232344622334902,0.933326421473955,0.964536060952568,16.2353532314301
"TC","ClLo",27,30,0.916494449738596,1.07166448057219,3.36195978266942,2.38681956327813,0.911361224435771,1.46808704665874,3.218491242287,1.81191205831703,-0.0841538577610626,0.903337121905453,0.944820227918118,18.8471510410309
"TC","ClLo",28,30,0.912605944231303,1.16076626065582,3.34604196183193,2.21038988594516,0.904836800911622,1.29829523304337,3.21706505574026,1.98210912818937,0.0647405932278383,0.903251397898167,0.951042988487747,19.3499121665955
"TC","ClLo",29,30,0.919031267926631,1.12400680275268,3.46781090054761,2.31789367388131,0.849958630956406,1.62050277156643,2.55876123235054,1.5051920229931,0.00330027792258509,0.847065713551214,0.921653098126536,20.8960583209991
"TC","ClLo",30,30,0.910045330858105,1.21296054500562,3.36205303036357,2.1976989779067,0.921319517553766,1.07709665718709,3.44917309742512,2.23993242983479,0.045791876050721,0.915834442351603,0.959281294578111,17.7512729167938
"TC","ClLo",31,30,0.912822157818675,1.19115880606453,3.4130779439255,2.14005908953663,0.894245200977358,1.30831262348467,2.86726661893503,2.01959651506104,0.131386407197325,0.878205345403332,0.943099551414643,16.0134177207947
"TC","ClLo",32,30,0.905962504579686,1.20508817994902,3.2140041147521,2.15598664747496,0.922739929553115,1.18255909470439,3.55171726543555,2.11853535161071,-0.0292571879342321,0.920624291925986,0.956802582441026,19.6903080940247
"TC","ClLo",33,30,0.918487495397363,1.10245059363239,3.43341775896483,2.26243755675431,0.914836551558328,1.33641358664154,3.27837349793378,1.97840335613797,-0.0501585435139995,0.906836129116777,0.946859033075199,21.3142867088318
"TC","ClLo",34,30,0.910580656775208,1.12262996440913,3.25674337855965,2.27604106963673,0.919395679369911,1.40670411370896,3.29262820249234,1.83183797138816,-0.104575145762106,0.907641047669233,0.946545696490379,20.5805642604828
